Gyro,1.050000,10.640000,-0.350000, 
Magn,-37.838169,73.743111,-42.748707, 
Acc,0.296721,9.341913,2.620234, 
Gyro,-3.500000,6.370000,3.080000, 
Magn,-38.780319,70.179268,-43.934891, 
Acc,0.459438,9.356271,2.574769, 
Gyro,7.770000,8.120000,1.050000, 
Magn,-37.544033,72.126328,-40.934490, 
Acc,0.064609,9.490273,2.541268, 
Gyro,11.410000,8.120000,1.120000, 
Magn,-38.989246,72.093773,-42.052067, 
Acc,-0.241684,9.389771,2.390515, 
Gyro,8.890000,7.840000,0.350000, 
Magn,-41.241093,76.726509,-41.355942, 
Acc,-0.088538,9.444808,2.605877, 
Gyro,4.200000,6.720000,-1.120000, 
Magn,-37.905453,71.928024,-40.546665, 
Acc,-0.318257,9.504631,2.282834, 
Gyro,4.690000,5.600000,-1.890000, 
Magn,-39.656315,75.669312,-40.712849, 
Acc,-0.256041,9.719993,2.184725, 
Gyro,3.080000,2.450000,-1.610000, 
Magn,-38.402943,76.020042,-37.995541, 
Acc,-0.272792,9.571632,2.043544, 
Gyro,0.210000,-1.260000,-0.700000, 
Magn,-41.331928,74.906464,-39.855549, 
Acc,-0.402009,9.660170,2.304370, 
Gyro,-1.330000,-9.940000,0.840000, 
Magn,-39.476883,76.467651,-38.049183, 
Acc,-0.655657,9.605133,2.514946, 
Gyro,-0.560000,-17.080000,-1.120000, 
Magn,-39.112076,75.346535,-37.969994, 
Acc,-0.078966,9.562060,2.354622, 
Gyro,-8.330000,-20.719999,-3.360000, 
Magn,-38.315178,74.919388,-40.013653, 
Acc,0.119645,9.432844,2.189511, 
Gyro,-8.540000,-17.430000,-5.670000, 
Magn,-37.545246,75.325912,-39.386002, 
Acc,0.323043,9.753493,2.385729, 
Gyro,-4.830000,-14.910000,-4.830000, 
Magn,-40.095615,77.334312,-40.695126, 
Acc,0.382865,9.609919,2.543661, 
Gyro,-4.270000,-10.430000,-3.570000, 
Magn,-37.823608,74.025955,-41.156620, 
Acc,0.672407,9.411307,2.780559, 
Gyro,-5.740000,-3.500000,-1.820000, 
Magn,-37.822720,75.066498,-42.654404, 
Acc,0.480975,9.375414,2.699200, 
Gyro,-4.690000,-0.840000,-0.140000, 
Magn,-38.091228,74.048401,-42.973267, 
Acc,0.409187,9.267733,2.919348, 
Gyro,-1.260000,-0.210000,-0.280000, 
Magn,-36.328308,72.949936,-43.179798, 
Acc,0.112467,9.370628,2.761416, 
Gyro,-3.080000,-0.770000,-0.490000, 
Magn,-40.536320,73.639694,-45.412498, 
Acc,0.107681,9.437630,2.811667, 
Gyro,-0.840000,0.560000,-1.120000, 
Magn,-37.628811,72.108482,-43.460430, 
Acc,0.031108,9.361056,2.864311, 
Gyro,-1.400000,1.260000,-0.910000, 
Magn,-38.493397,70.921463,-44.225803, 
Acc,0.114860,9.373021,2.821239, 
Gyro,-4.060000,1.890000,-0.490000, 
Magn,-38.345615,73.033279,-42.871140, 
Acc,0.136396,9.162445,3.208890, 
Gyro,-5.880000,0.840000,-0.490000, 
Magn,-37.560345,70.243187,-43.370987, 
Acc,0.124431,9.243804,2.967206, 
Gyro,-5.040000,0.770000,-0.210000, 
Magn,-38.820957,71.770638,-44.353451, 
Acc,0.134003,9.418487,2.852346, 
Gyro,6.230000,-4.620000,0.000000, 
Magn,-40.910976,74.478958,-46.943443, 
Acc,-0.021536,9.416093,2.670485, 
Gyro,-2.870000,-3.430000,0.000000, 
Magn,-36.882858,72.230179,-44.705528, 
Acc,0.078966,9.169623,3.010278, 
Gyro,-16.940001,-4.690000,-1.540000, 
Magn,-35.117867,68.491867,-44.118359, 
Acc,0.215362,9.258162,3.220854, 
Gyro,-14.140000,-1.680000,-2.520000, 
Magn,-37.407825,72.836792,-45.715969, 
Acc,0.107681,9.145695,3.517575, 
Gyro,-10.570000,-0.350000,-1.190000, 
Magn,-37.581684,72.599190,-45.897106, 
Acc,0.107681,9.133730,3.591755, 
Gyro,-6.580000,-1.260000,-1.470000, 
Magn,-39.385349,70.769035,-47.330936, 
Acc,0.160325,9.069121,3.685078, 
Gyro,4.690000,-2.030000,-1.120000, 
Magn,-37.030636,70.118355,-46.060196, 
Acc,0.167504,9.121766,3.508003, 
Gyro,3.710000,-2.170000,-0.630000, 
Magn,-36.218746,70.253937,-45.340672, 
Acc,0.000000,9.191160,3.565433, 
Gyro,4.760000,-0.910000,0.280000, 
Magn,-38.123421,70.562004,-46.675163, 
Acc,0.093323,9.167231,3.338107, 
Gyro,4.690000,-1.400000,-0.070000, 
Magn,-38.188496,71.107872,-46.297588, 
Acc,0.138789,9.183981,3.551076, 
Gyro,6.160000,-0.700000,-0.490000, 
Magn,-39.265507,68.634773,-46.868958, 
Acc,0.138789,9.169623,3.354857, 
Gyro,7.770000,0.070000,0.140000, 
Magn,-38.239445,71.656715,-45.499027, 
Acc,0.536011,9.870746,2.952849, 
Gyro,47.670002,2.800000,0.280000, 
Magn,-35.569550,71.754189,-43.677219, 
Acc,0.421152,9.672134,2.684843, 
Gyro,41.650002,8.260000,1.470000, 
Magn,-34.717800,73.777855,-39.819550, 
Acc,-0.028715,9.763065,1.529068, 
Gyro,12.040000,7.840000,2.030000, 
Magn,-38.400841,73.861000,-41.041809, 
Acc,0.031108,9.849210,1.289778, 
Gyro,1.890000,7.980000,0.490000, 
Magn,-39.121468,75.825348,-42.090630, 
Acc,-0.055037,9.810924,1.268241, 
Gyro,-14.490000,3.220000,0.140000, 
Magn,-38.504375,77.878403,-39.067295, 
Acc,-0.098109,9.564454,1.919112, 
Gyro,-15.960000,-1.260000,-0.770000, 
Magn,-36.768959,72.813713,-38.995415, 
Acc,0.033501,9.518989,2.309156, 
Gyro,-14.070000,0.210000,-1.820000, 
Magn,-38.045776,76.978027,-41.192574, 
Acc,0.052644,9.645813,2.491017, 
Gyro,-12.250000,0.210000,-1.680000, 
Magn,-37.298641,73.419342,-40.146183, 
Acc,0.208183,9.349092,2.629806, 
Gyro,-7.490000,-0.630000,-1.260000, 
Magn,-39.225113,75.322739,-41.337914, 
Acc,0.179468,9.411307,2.598698, 
Gyro,-4.060000,-0.700000,-0.700000, 
Magn,-37.600552,72.114433,-42.618450, 
Acc,0.155539,9.456773,2.744666, 
Gyro,0.070000,-1.120000,-0.210000, 
Magn,-37.463512,72.903847,-41.217762, 
Acc,0.107681,9.480701,2.727915, 
Gyro,-1.120000,0.000000,-0.770000, 
Magn,-37.142300,74.973389,-40.853050, 
Acc,0.038287,9.808530,2.330693, 
Gyro,-5.530000,2.170000,-0.280000, 
Magn,-36.084236,72.922531,-42.064804, 
Acc,-0.019143,9.387379,2.469481, 
Gyro,-5.180000,0.630000,-0.630000, 
Magn,-38.263771,75.131210,-43.481094, 
Acc,0.105288,9.516596,2.608270, 
Gyro,0.770000,-0.910000,-0.700000, 
Magn,-36.380146,72.458221,-40.883453, 
Acc,0.119645,9.499846,2.491017, 
Gyro,0.700000,-1.190000,-0.700000, 
Magn,-39.598129,73.242294,-43.246254, 
Acc,-0.019143,9.684099,2.254119, 
Gyro,-6.580000,-3.710000,-1.120000, 
Magn,-37.425373,73.672447,-42.764000, 
Acc,-0.083752,9.435237,2.514946, 
Gyro,-11.970000,-7.070000,-2.030000, 
Magn,-38.168797,71.671585,-43.394077, 
