Timestamp,Count
8564235,-190
8564243,-129
8564251,-84
8564258,-50
8564266,-26
8564274,-12
8564282,-3
8564290,5
8564298,12
8564305,19
8564313,33
8564321,69
8564329,113
8564337,143
8564344,156
8564352,176
8564360,208
8564368,231
8564376,214
8564383,149
8564391,43
8564399,-110
8564407,-294
8564415,-439
8564423,-507
8564430,-497
8564438,-445
8564446,-380
8564454,-316
8564462,-252
8564469,-207
8564477,-179
8564485,-150
8564493,-111
8564501,-75
8564508,-55
8564516,-52
8564524,-51
8564532,-32
8564540,-15
8564548,-12
8564555,-18
8564563,-25
8564571,-23
8564579,-22
8564587,-23
8564594,-31
8564602,-38
8564610,-54
8564618,-65
8564626,-65
8564633,-55
8564641,-48
8564649,-52
8564657,-61
8564665,-63
8564673,-54
8564680,-55
8564688,-66
8564696,-69
8564704,-60
8564712,-47
8564719,-36
8564727,-40
8564735,-58
8564743,-74
8564751,-83
8564758,-67
8564766,-29
8564774,9
8564782,30
8564790,26
8564798,-5
8564805,-44
8564813,-75
8564821,-93
8564829,-101
8564837,-88
8564844,-78
8564852,-56
8564860,-12
8564868,10
8564876,-94
8564883,-396
8564891,-276
8564899,1051
8564907,2770
8564915,2916
8564923,880
8564930,-1570
8564938,-2395
8564946,-1590
8564954,-651
8564962,-430
8564969,-464
8564977,-337
8564985,-225
8564993,-173
8565001,-122
8565008,-91
8565016,-66
8565024,-56
8565032,-55
8565040,-43
8565048,-23
8565055,1
8565063,17
8565071,48
8565079,81
8565087,109
8565094,132
8565102,149
8565110,174
8565118,189
8565126,177
8565133,149
8565141,109
8565149,29
8565157,-108
8565165,-269
8565173,-407
8565180,-468
8565188,-461
8565196,-412
8565204,-356
8565212,-296
8565219,-241
8565227,-196
8565235,-162
8565243,-135
8565251,-116
8565258,-96
8565266,-77
8565274,-58
8565282,-44
8565290,-35
8565298,-29
8565305,-19
8565313,-14
8565321,-22
8565329,-30
8565337,-20
8565344,-12
8565352,-16
8565360,-38
8565368,-61
8565376,-70
8565383,-68
8565391,-62
8565399,-64
8565407,-57
8565415,-40
8565423,-24
8565430,-24
8565438,-36
8565446,-53
8565454,-68
8565462,-75
8565469,-74
8565477,-61
8565485,-50
8565493,-47
8565501,-52
8565508,-56
8565516,-59
8565524,-55
8565532,-57
8565540,-69
8565548,-88
8565555,-87
8565563,-56
8565571,-6
8565579,28
8565587,41
8565594,30
8565602,-7
8565610,-68
8565618,-109
8565626,-128
8565633,-107
8565641,-80
8565649,-72
8565657,-46
8565665,-1
8565673,-8
8565680,-211
8565688,-479
8565696,115
8565704,1876
8565712,3234
8565719,2404
8565727,-191
8565735,-2245
8565743,-2333
8565751,-1285
8565758,-609
8565766,-560
8565774,-495
8565782,-301
8565790,-180
8565798,-99
8565805,-64
8565813,-76
8565821,-91
8565829,-86
8565837,-45
8565844,16
8565852,43
8565860,39
8565868,47
8565876,78
8565883,97
8565891,121
8565899,155
8565907,188
8565915,209
8565923,211
8565930,206
8565938,188
8565946,125
8565954,1
8565962,-174
8565969,-348
8565977,-464
8565985,-503
8565993,-480
8566001,-438
8566008,-386
8566016,-300
8566024,-237
8566032,-239
8566040,-238
8566048,-177
8566055,-96
8566063,-50
8566071,-51
8566079,-62
8566087,-56
8566094,-46
8566102,-57
8566110,-54
8566118,-12
8566126,8
8566133,-15
8566141,-44
8566149,-41
8566157,-19
8566165,-12
8566173,-39
8566180,-74
8566188,-91
8566196,-94
8566204,-89
8566212,-72
8566219,-50
8566227,-31
8566235,-24
8566243,-33
8566251,-63
8566258,-79
8566266,-61
8566274,-59
8566282,-86
8566290,-86
8566298,-45
8566305,-14
8566313,-39
8566321,-67
8566329,-42
8566337,28
8566344,60
8566352,38
8566360,13
8566368,-2
8566376,-34
8566383,-76
8566391,-96
8566399,-86
8566407,-82
8566415,-101
8566423,-90
8566430,-18
8566438,53
8566446,-93
8566454,-490
8566462,-204
8566469,1455
8566477,3133
8566485,2775
8566493,330
8566501,-2010
8566508,-2424
8566516,-1399
8566524,-562
8566532,-452
8566540,-439
8566548,-295
8566555,-216
8566563,-148
8566571,-69
8566579,-49
8566587,-52
8566594,-57
8566602,-39
8566610,14
8566618,57
8566626,42
8566633,26
8566641,53
8566649,93
8566657,120
8566665,148
8566673,199
8566680,261
8566688,301
8566696,297
8566704,244
8566712,149
8566719,12
8566727,-164
8566735,-352
8566743,-496
8566751,-547
8566758,-515
8566766,-447
8566774,-379
8566782,-314
8566790,-239
8566798,-178
8566805,-157
8566813,-150
8566821,-127
8566829,-76
8566837,-45
8566844,-42
8566852,-50
8566860,-45
8566868,-20
8566876,17
8566883,24
8566891,-10
8566899,-50
8566907,-52
8566915,-29
8566923,-26
8566930,-47
8566938,-59
8566946,-55
8566954,-54
8566962,-62
8566969,-63
8566977,-59
8566985,-63
8566993,-55
8567001,-46
8567008,-50
8567016,-64
8567024,-56
8567032,-20
8567040,0
8567048,-16
8567055,-49
8567063,-76
8567071,-91
8567079,-86
8567087,-52
8567094,10
8567102,54
8567110,42
8567118,-2
8567126,-49
8567133,-84
8567141,-93
8567149,-84
8567157,-74
8567165,-74
8567173,-91
8567180,-75
8567188,-16
8567196,12
8567204,-160
8567212,-467
8567219,-1
8567227,1732
8567235,3263
8567243,2625
8567251,10
8567258,-2232
8567266,-2437
8567274,-1318
8567282,-522
8567290,-478
8567298,-483
8567305,-323
8567313,-216
8567321,-139
8567329,-78
8567337,-58
8567344,-45
8567352,-49
8567360,-62
8567368,-65
8567376,-44
8567383,-15
8567391,16
8567399,46
8567407,70
8567415,102
8567423,146
8567430,195
8567438,227
8567446,231
8567454,199
8567462,149
8567469,77
8567477,-31
8567485,-176
8567493,-322
8567501,-426
8567508,-464
8567516,-451
8567524,-403
8567532,-346
8567540,-297
8567548,-265
8567555,-231
8567563,-189
8567571,-136
8567579,-88
8567587,-67
8567594,-74
8567602,-78
8567610,-63
8567618,-42
8567626,-23
8567633,-26
8567641,-43
8567649,-53
8567657,-48
8567665,-33
8567673,-36
8567680,-58
8567688,-66
8567696,-38
8567704,0
8567712,-3
8567719,-47
8567727,-87
8567735,-80
8567743,-18
8567751,61
8567758,127
8567766,150
8567774,123
8567782,74
8567790,44
8567798,40
8567805,66
8567813,96
8567821,92
8567829,47
8567837,-26
8567844,-93
8567852,-119
8567860,-111
8567868,-98
8567876,-99
8567883,-121
8567891,-100
8567899,-29
8567907,12
8567915,-148
8567923,-418
8567930,53
8567938,1626
8567946,2896
8567954,2166
8567962,-234
8567969,-2137
8567977,-2168
8567985,-1119
8567993,-449
8568001,-427
8568008,-419
8568016,-276
8568024,-205
8568032,-163
8568040,-115
8568048,-76
8568055,-41
8568063,-20
8568071,-4
8568079,18
8568087,39
8568094,64
8568102,87
8568110,105
8568118,116
8568126,130
8568133,148
8568141,172
8568149,176
8568157,161
8568165,134
8568173,90
8568180,15
8568188,-109
8568196,-262
8568204,-403
8568212,-488
8568219,-510
8568227,-483
8568235,-436
8568243,-374
8568251,-314
8568258,-255
8568266,-204
8568274,-156
8568282,-120
8568290,-87
8568298,-54
8568305,-31
8568313,-23
8568321,-19
8568329,-13
8568337,-7
8568344,-7
8568352,-18
8568360,-23
8568368,-28
8568376,-35
8568383,-44
8568391,-46
8568399,-37
8568407,-35
8568415,-44
8568423,-62
8568430,-71
8568438,-68
8568446,-59
8568454,-57
8568462,-55
8568469,-47
8568477,-38
8568485,-31
8568493,-44
8568501,-67
8568508,-74
8568516,-50
8568524,-1
8568532,35
8568540,31
8568548,-11
8568555,-63
8568563,-90
8568571,-97
8568579,-90
8568587,-75
8568594,-85
8568602,-81
8568610,-41
8568618,0
8568626,-80
8568633,-365
8568641,-219
8568649,1088
8568657,2660
8568665,2610
8568673,538
8568680,-1714
8568688,-2279
8568696,-1370
8568704,-503
8568712,-378
8568719,-422
8568727,-276
8568735,-164
8568743,-120
8568751,-82
8568758,-60
8568766,-38
8568774,-18
8568782,-4
8568790,3
8568798,9
8568805,25
8568813,51
8568821,69
8568829,87
8568837,105
8568844,136
8568852,162
8568860,178
8568868,185
8568876,181
8568883,153
8568891,95
8568899,-3
8568907,-148
8568915,-305
8568923,-430
8568930,-476
8568938,-456
8568946,-400
8568954,-341
8568962,-285
8568969,-235
8568977,-196
8568985,-158
8568993,-117
8569001,-84
8569008,-68
8569016,-65
8569024,-59
8569032,-48
8569040,-30
8569048,-23
8569055,-29
8569063,-31
8569071,-30
8569079,-27
8569087,-34
8569094,-46
8569102,-50
8569110,-53
8569118,-64
8569126,-73
8569133,-75
8569141,-71
8569149,-64
8569157,-59
8569165,-60
8569173,-64
8569180,-69
8569188,-64
8569196,-51
8569204,-49
8569212,-65
8569219,-74
8569227,-73
8569235,-62
8569243,-40
8569251,-7
8569258,27
8569266,41
8569274,19
8569282,-33
8569290,-83
8569298,-101
8569305,-94
8569313,-75
8569321,-80
8569329,-86
8569337,-47
8569344,5
8569352,-45
8569360,-323
8569368,-333
8569376,775
8569383,2460
8569391,2845
8569399,1068
8569407,-1373
8569415,-2364
8569423,-1651
8569430,-661
8569438,-376
8569446,-418
8569454,-302
8569462,-190
8569469,-161
8569477,-117
8569485,-74
8569493,-41
8569501,-28
8569508,-22
8569516,-6
8569524,11
8569532,20
8569540,34
8569548,53
8569555,74
8569563,99
8569571,134
8569579,166
8569587,180
8569594,174
8569602,156
8569610,127
8569618,84
8569626,1
8569633,-123
8569641,-272
8569649,-399
8569657,-467
8569665,-472
8569673,-430
8569680,-366
8569688,-302
8569696,-252
8569704,-208
8569712,-163
8569719,-127
8569727,-94
8569735,-63
8569743,-40
8569751,-27
8569758,-27
8569766,-28
8569774,-32
8569782,-37
8569790,-41
8569798,-40
8569805,-30
8569813,-28
8569821,-39
8569829,-57
8569837,-61
8569844,-59
8569852,-69
8569860,-77
8569868,-74
8569876,-61
8569883,-55
8569891,-51
8569899,-50
8569907,-51
8569915,-57
8569923,-68
8569930,-77
8569938,-74
8569946,-64
8569954,-46
8569962,-9
8569969,24
8569977,32
8569985,7
8569993,-38
8570001,-74
8570008,-92
8570016,-96
8570024,-79
8570032,-68
8570040,-71
8570048,-47
8570055,9
8570063,-5
8570071,-251
8570079,-379
8570087,482
8570094,2094
8570102,2737
8570110,1314
8570118,-1036
8570126,-2220
8570133,-1695
8570141,-693
8570149,-316
8570157,-368
8570165,-304
8570173,-188
8570180,-145
8570188,-106
8570196,-72
8570204,-52
8570212,-39
8570219,-42
8570227,-32
8570235,-10
8570243,15
8570251,38
8570258,53
8570266,72
8570274,99
8570282,129
8570290,149
8570298,164
8570305,160
8570313,142
8570321,110
8570329,51
8570337,-36
8570344,-151
8570352,-279
8570360,-382
8570368,-436
8570376,-439
8570383,-409
8570391,-359
8570399,-300
8570407,-241
8570415,-196
8570423,-158
8570430,-122
8570438,-86
8570446,-61
8570454,-48
8570462,-33
8570469,-19
8570477,-2
8570485,0
8570493,-10
8570501,-24
8570508,-25
8570516,-18
8570524,-19
8570532,-41
8570540,-59
8570548,-57
8570555,-39
8570563,-34
8570571,-54
8570579,-78
8570587,-90
8570594,-78
8570602,-68
8570610,-70
8570618,-70
8570626,-64
8570633,-64
8570641,-76
8570649,-83
8570657,-65
8570665,-19
8570673,32
8570680,53
8570688,23
8570696,-32
8570704,-79
8570712,-95
8570719,-88
8570727,-81
8570735,-80
8570743,-87
8570751,-65
8570758,-18
8570766,2
8570774,-144
8570782,-411
8570790,-26
8570798,1466
8570805,2808
8570813,2266
8570821,-16
8570829,-1975
8570837,-2134
8570844,-1128
8570852,-425
8570860,-393
8570868,-394
8570876,-250
8570883,-175
8570891,-136
8570899,-89
8570907,-52
8570915,-23
8570923,-22
8570930,-26
8570938,-16
8570946,6
8570954,18
8570962,22
8570969,40
8570977,76
8570985,125
8570993,157
8571001,172
8571008,179
8571016,178
8571024,158
8571032,116
8571040,53
8571048,-43
8571055,-175
8571063,-309
8571071,-398
8571079,-423
8571087,-398
8571094,-346
8571102,-281
8571110,-223
8571118,-189
8571126,-159
8571133,-123
8571141,-76
8571149,-38
8571157,-29
8571165,-43
8571173,-58
8571180,-66
8571188,-65
8571196,-64
8571204,-63
8571212,-64
8571219,-71
8571227,-77
8571235,-82
8571243,-85
8571251,-87
8571258,-85
8571266,-83
8571274,-86
8571282,-91
8571290,-89
8571298,-87
8571305,-88
8571313,-96
8571321,-94
8571329,-88
8571337,-93
8571344,-108
8571352,-112
8571360,-97
8571368,-92
8571376,-86
8571383,-66
8571391,-23
8571399,24
8571407,38
8571415,21
8571423,-6
8571430,-23
8571438,-35
8571446,-47
8571454,-52
8571462,-47
8571469,-43
8571477,-11
8571485,31
8571493,48
8571501,-62
8571508,-319
8571516,-13
8571524,1415
8571532,2825
8571540,2435
8571548,184
8571555,-1930
8571563,-2254
8571571,-1269
8571579,-477
8571587,-390
8571594,-402
8571602,-264
8571610,-175
8571618,-110
8571626,-56
8571633,-46
8571641,-50
8571649,-42
8571657,-19
8571665,-1
8571673,4
8571680,5
8571688,0
8571696,1
8571704,29
8571712,81
8571719,136
8571727,163
8571735,154
8571743,148
8571751,147
8571758,123
8571766,60
8571774,-44
8571782,-184
8571790,-329
8571798,-422
8571805,-457
8571813,-427
8571821,-360
8571829,-293
8571837,-239
8571844,-195
8571852,-159
8571860,-130
8571868,-117
8571876,-112
8571883,-101
8571891,-77
8571899,-56
8571907,-45
8571915,-44
8571923,-46
8571930,-55
8571938,-73
8571946,-76
8571954,-63
8571962,-40
8571969,-33
8571977,-41
8571985,-56
8571993,-64
8572001,-62
8572008,-59
8572016,-59
8572024,-62
8572032,-74
8572040,-91
8572048,-91
8572055,-59
8572063,-9
8572071,14
8572079,-3
8572087,-35
8572094,-54
8572102,-59
8572110,-70
8572118,-95
8572126,-72
8572133,15
8572141,94
8572149,82
8572157,0
8572165,-67
8572173,-68
8572180,-51
8572188,-62
8572196,-89
8572204,-88
8572212,-63
8572219,-58
8572227,-30
8572235,35
8572243,73
8572251,-111
8572258,-421
8572266,22
8572274,1602
8572282,2886
8572290,2164
8572298,-222
8572305,-2089
8572313,-2090
8572321,-1037
8572329,-380
8572337,-365
8572344,-369
8572352,-260
8572360,-213
8572368,-160
8572376,-82
8572383,-22
8572391,3
8572399,-13
8572407,-21
8572415,3
8572423,48
8572430,75
8572438,74
8572446,61
8572454,77
8572462,116
8572469,152
8572477,170
8572485,170
8572493,164
8572501,142
8572508,94
8572516,19
8572524,-92
8572532,-229
8572540,-364
8572548,-472
8572555,-513
8572563,-489
8572571,-430
8572579,-368
8572587,-309
8572594,-256
8572602,-213
8572610,-184
8572618,-149
8572626,-111
8572633,-79
8572641,-59
8572649,-47
8572657,-25
8572665,-6
8572673,0
8572680,-7
8572688,-19
8572696,-28
8572704,-35
8572712,-37
8572719,-37
8572727,-45
8572735,-54
8572743,-62
8572751,-74
8572758,-100
8572766,-105
8572774,-77
8572782,-25
8572790,7
8572798,-6
8572805,-47
8572813,-74
8572821,-76
8572829,-58
8572837,-26
8572844,8
8572852,34
8572860,40
8572868,15
8572876,-23
8572883,-55
8572891,-77
8572899,-81
8572907,-69
8572915,-79
8572923,-79
8572930,-39
8572938,-1
8572946,-101
8572954,-393
8572962,-165
8572969,1237
8572977,2732
8572985,2468
8572993,290
8573001,-1839
8573008,-2210
8573016,-1243
8573024,-453
8573032,-381
8573040,-413
8573048,-269
8573055,-167
8573063,-116
8573071,-71
8573079,-58
8573087,-46
8573094,-25
8573102,-12
8573110,-14
8573118,-16
8573126,-5
8573133,18
8573141,39
8573149,44
8573157,46
8573165,85
8573173,152
8573180,200
8573188,184
8573196,112
8573204,34
8573212,-10
8573219,-65
8573227,-174
8573235,-319
8573243,-422
8573251,-450
8573258,-404
8573266,-326
8573274,-256
8573282,-216
8573290,-195
8573298,-177
8573305,-139
8573313,-89
8573321,-53
8573329,-43
8573337,-41
8573344,-38
8573352,-28
8573360,-21
8573368,-18
8573376,-22
8573383,-29
8573391,-38
8573399,-46
8573407,-46
8573415,-37
8573423,-35
8573430,-39
8573438,-41
8573446,-35
8573454,-24
8573462,-37
8573469,-67
8573477,-82
8573485,-71
8573493,-56
8573501,-53
8573508,-67
8573516,-79
8573524,-76
8573532,-57
8573540,-24
8573548,14
8573555,37
8573563,32
8573571,10
8573579,-27
8573587,-84
8573594,-130
8573602,-123
8573610,-68
8573618,-29
8573626,-13
8573633,1
8573641,15
8573649,-46
8573657,-295
8573665,-158
8573673,1046
8573680,2491
8573688,2414
8573696,456
8573704,-1647
8573712,-2138
8573719,-1256
8573727,-448
8573735,-359
8573743,-406
8573751,-252
8573758,-148
8573766,-109
8573774,-79
8573782,-95
8573790,-129
8573798,-116
8573805,-43
8573813,43
8573821,61
8573829,16
8573837,-28
8573844,-36
8573852,-11
8573860,29
8573868,68
8573876,78
8573883,76
8573891,91
8573899,114
8573907,114
8573915,79
8573923,-7
8573930,-129
8573938,-259
8573946,-353
8573954,-386
8573962,-372
8573969,-334
8573977,-279
8573985,-226
8573993,-184
8574001,-155
8574008,-132
8574016,-109
8574024,-85
8574032,-61
8574040,-41
8574048,-27
8574055,-20
8574063,-21
8574071,-23
8574079,-25
8574087,-30
8574094,-26
8574102,-22
8574110,-19
8574118,-18
8574126,-23
8574133,-26
8574141,-33
8574149,-48
8574157,-60
8574165,-62
8574173,-65
8574180,-76
8574188,-86
8574196,-91
8574204,-89
8574212,-91
8574219,-95
8574227,-94
8574235,-78
8574243,-78
8574251,-96
8574258,-98
8574266,-77
8574274,-35
8574282,2
8574290,18
8574298,14
8574305,-18
8574313,-55
8574321,-77
8574329,-88
8574337,-95
8574344,-92
8574352,-62
8574360,14
8574368,85
8574376,86
8574383,-106
8574391,-344
8574399,196
8574407,1705
8574415,2719
8574423,1783
8574430,-517
8574438,-2080
8574446,-1873
8574454,-848
8574462,-325
8574469,-361
8574477,-331
8574485,-191
8574493,-129
8574501,-79
8574508,-43
8574516,-36
8574524,-38
8574532,-37
8574540,-33
8574548,-33
8574555,-44
8574563,-35
8574571,-5
8574579,39
8574587,76
8574594,99
8574602,112
8574610,115
8574618,110
8574626,100
8574633,90
8574641,62
8574649,4
8574657,-80
8574665,-186
8574673,-288
8574680,-354
8574688,-372
8574696,-350
8574704,-315
8574712,-270
8574719,-233
8574727,-200
8574735,-167
8574743,-135
8574751,-103
8574758,-76
8574766,-57
8574774,-28
8574782,-14
8574790,-16
8574798,-30
8574805,-42
8574813,-49
8574821,-51
8574829,-62
8574837,-64
8574844,-59
8574852,-50
8574860,-47
8574868,-43
8574876,-38
8574883,-30
8574891,-32
8574899,-44
8574907,-51
8574915,-58
8574923,-77
8574930,-90
8574938,-71
8574946,-30
8574954,-8
8574962,-26
8574969,-64
8574977,-93
8574985,-110
8574993,-104
8575001,-77
8575008,-30
8575016,5
8575024,17
8575032,6
8575040,-27
8575048,-71
8575055,-107
8575063,-115
8575071,-98
8575079,-96
8575087,-99
8575094,-68
8575102,-8
8575110,21
8575118,-159
8575126,-274
8575133,512
8575141,2035
8575149,2659
8575157,1303
8575165,-967
8575173,-2116
8575180,-1601
8575188,-634
8575196,-297
8575204,-344
8575212,-244
8575219,-141
8575227,-144
8575235,-119
8575243,-63
8575251,-22
8575258,-30
8575266,-44
8575274,-33
8575282,-4
8575290,15
8575298,27
8575305,33
8575313,19
8575321,-27
8575329,-65
8575337,-65
8575344,-37
8575352,-10
8575360,12
8575368,21
8575376,22
8575383,-1
8575391,-66
8575399,-177
8575407,-285
8575415,-340
8575423,-335
8575430,-304
8575438,-268
8575446,-241
8575454,-213
8575462,-175
8575469,-133
8575477,-79
8575485,-34
8575493,-27
8575501,-43
8575508,-57
8575516,-59
8575524,-62
8575532,-66
8575540,-63
8575548,-53
8575555,-57
8575563,-71
8575571,-72
8575579,-56
8575587,-38
8575594,-23
8575602,-9
8575610,-9
8575618,-25
8575626,-36
8575633,-46
8575641,-60
8575649,-73
8575657,-70
8575665,-62
8575673,-47
8575680,-19
8575688,18
8575696,47
8575704,36
8575712,-4
8575719,-36
8575727,-37
8575735,-19
8575743,11
8575751,33
8575758,9
8575766,-48
8575774,-86
8575782,-95
8575790,-101
8575798,-112
8575805,-104
8575813,-88
8575821,-69
8575829,-56
8575837,-27
8575844,-75
8575852,-342
8575860,-237
8575868,1014
8575876,2556
8575883,2517
8575891,481
8575899,-1728
8575907,-2246
8575915,-1307
8575923,-459
8575930,-363
8575938,-415
8575946,-259
8575954,-132
8575962,-80
8575969,-55
8575977,-51
8575985,-26
8575993,10
8576001,34
8576008,30
8576016,7
8576024,2
8576032,21
8576040,45
8576048,66
8576055,86
8576063,120
8576071,150
8576079,161
8576087,155
8576094,138
8576102,96
8576110,21
8576118,-80
8576126,-199
8576133,-327
8576141,-430
8576149,-478
8576157,-455
8576165,-400
8576173,-355
8576180,-312
8576188,-254
8576196,-191
8576204,-138
8576212,-121
8576219,-111
8576227,-77
8576235,-40
8576243,-23
8576251,-13
8576258,-4
8576266,-18
8576274,-44
8576282,-58
8576290,-57
8576298,-51
8576305,-57
8576313,-74
8576321,-75
8576329,-69
8576337,-65
8576344,-64
8576352,-68
8576360,-80
8576368,-94
8576376,-84
8576383,-50
8576391,-12
8576399,14
8576407,12
8576415,-28
8576423,-85
8576430,-129
8576438,-135
8576446,-110
8576454,-78
8576462,-72
8576469,-72
8576477,-32
8576485,18
8576493,-89
8576501,-294
8576508,130
8576516,1468
8576524,2479
8576532,1723
8576540,-433
8576548,-2057
8576555,-1976
8576563,-951
8576571,-288
8576579,-227
8576587,-225
8576594,-138
8576602,-104
8576610,-87
8576618,-59
8576626,-27
8576633,18
8576641,38
8576649,29
8576657,6
8576665,-2
8576673,11
8576680,38
8576688,76
8576696,117
8576704,144
8576712,141
8576719,118
8576727,92
8576735,85
8576743,100
8576751,102
8576758,28
8576766,-150
8576774,-362
8576782,-502
8576790,-521
8576798,-460
8576805,-379
8576813,-314
8576821,-252
8576829,-199
8576837,-157
8576844,-132
8576852,-122
8576860,-110
8576868,-100
8576876,-94
8576883,-80
8576891,-54
8576899,-24
8576907,4
8576915,14
8576923,-9
8576930,-39
8576938,-57
8576946,-53
8576954,-46
8576962,-35
8576969,-19
8576977,5
8576985,17
8576993,2
8577001,-20
8577008,-39
8577016,-56
8577024,-60
8577032,-41
8577040,1
8577048,17
8577055,0
8577063,-20
8577071,-29
8577079,-47
8577087,-70
8577094,-72
8577102,-47
8577110,-52
8577118,-85
8577126,-82
8577133,-23
8577141,-45
8577149,-272
8577157,-203
8577165,868
8577173,2294
8577180,2399
8577188,630
8577196,-1514
8577204,-2207
8577212,-1406
8577219,-468
8577227,-217
8577235,-285
8577243,-240
8577251,-163
8577258,-156
8577266,-182
8577274,-227
8577282,-245
8577290,-207
8577298,-116
8577305,-14
8577313,48
8577321,71
8577329,102
8577337,173
8577344,259
8577352,238
8577360,121
8577368,69
8577376,166
8577383,306
8577391,312
8577399,141
8577407,-44
8577415,-111
8577423,-187
8577430,-350
8577438,-437
8577446,-396
8577454,-373
8577462,-382
8577469,-342
8577477,-238
8577485,-176
8577493,-200
8577501,-187
8577508,-55
8577516,52
8577524,-6
8577532,-141
8577540,-218
8577548,-230
8577555,-206
8577563,-126
8577571,2
8577579,44
8577587,-41
8577594,-130
8577602,-164
8577610,-176
8577618,-147
8577626,-59
8577633,57
8577641,124
8577649,58
8577657,-91
8577665,-143
8577673,-92
8577680,-30
8577688,22
8577696,23
8577704,-38
8577712,-58
8577719,-26
8577727,-34
8577735,-61
8577743,-44
8577751,-57
8577758,-218
8577766,-344
8577774,308
8577782,1864
8577790,2873
8577798,1904
8577805,-468
8577813,-2146
8577821,-2013
8577829,-951
8577837,-299
8577844,-299
8577852,-366
8577860,-295
8577868,-210
8577876,-125
8577883,-87
8577891,-107
8577899,-86
8577907,28
8577915,162
8577923,196
8577930,131
8577938,101
8577946,118
8577954,52
8577962,-63
8577969,-33
8577977,107
8577985,140
8577993,46
8578001,55
8578008,236
8578016,331
8578024,133
8578032,-201
8578040,-391
8578048,-437
8578055,-492
8578063,-549
8578071,-530
8578079,-410
8578087,-254
8578094,-150
8578102,-112
8578110,-93
8578118,-52
8578126,-7
8578133,-11
8578141,-40
8578149,-51
8578157,-37
8578165,-9
8578173,19
8578180,25
8578188,2
8578196,-39
8578204,-59
8578212,-27
8578219,17
8578227,-4
8578235,-101
8578243,-177
8578251,-164
8578258,-85
8578266,-3
8578274,38
8578282,40
8578290,23
8578298,-1
8578305,-14
8578313,-32
8578321,-52
8578329,-52
8578337,-54
8578344,-61
8578352,-67
8578360,-88
8578368,-233
8578376,-461
8578383,-21
8578391,1476
8578399,2766
8578407,2191
8578415,-76
8578423,-2005
8578430,-2159
8578438,-1175
8578446,-476
8578454,-403
8578462,-377
8578469,-242
8578477,-157
8578485,-69
8578493,18
8578501,49
8578508,41
8578516,19
8578524,5
8578532,-5
8578540,-18
8578548,-8
8578555,25
8578563,64
8578571,105
8578579,153
8578587,181
8578594,171
8578602,165
8578610,193
8578618,206
8578626,159
8578633,49
8578641,-94
8578649,-236
8578657,-345
8578665,-411
8578673,-420
8578680,-384
8578688,-326
8578696,-279
8578704,-249
8578712,-220
8578719,-165
8578727,-107
8578735,-77
8578743,-82
8578751,-77
8578758,-75
