Timestamp,Count
43518,0
43526,0
43534,-1
43541,-3
43549,-3
43557,-5
43565,-10
43573,-8
43581,-9
43588,-16
43596,-8
43604,-24
43612,-11
43620,2
43627,-91
43635,-57
43643,136
43651,39
43659,-487
43666,-996
43674,-940
43682,-421
43690,-5
43698,3
43706,-109
43713,-37
43721,25
43729,-5
43737,-23
43745,-8
43752,72
43760,-65
43768,-665
43776,-957
43784,165
43791,2268
43799,3359
43807,2214
43815,-89
43823,-1579
43831,-1659
43838,-1196
43846,-920
43854,-761
43862,-566
43870,-401
43877,-291
43885,-220
43893,-187
43901,-168
43909,-138
43916,-120
43924,-113
43932,-114
43940,-117
43948,-121
43956,-126
43963,-130
43971,-126
43979,-121
43987,-103
43995,-67
44002,-16
44010,41
44018,86
44026,129
44034,164
44041,195
44049,195
44057,165
44065,111
44073,55
44081,21
44088,8
44096,5
44104,-7
44112,-17
44120,-20
44127,-20
44135,-31
44143,-54
44151,-69
44159,-67
44166,-51
44174,-36
44182,-31
44190,-35
44198,-44
44206,-42
44213,-27
44221,-15
44229,-16
44237,-21
44245,-22
44252,-18
44260,-22
44268,-26
44276,-24
44284,-22
44291,-27
44299,-34
44307,-41
44315,-48
44323,-51
44331,-54
44338,-61
44346,-74
44354,-74
44362,-58
44370,-44
44377,-45
44385,-56
44393,-61
44401,-52
44409,-43
44416,-42
44424,-48
44432,-46
44440,-33
44448,-17
44456,-10
44463,-25
44471,-43
44479,-53
44487,-49
44495,-45
44502,-55
44510,-92
44518,-70
44526,25
44534,-158
44541,-789
44549,-983
44557,298
44565,2397
44573,3266
44581,1921
44588,-344
44596,-1640
44604,-1583
44612,-1105
44620,-831
44627,-666
44635,-529
44643,-445
44651,-357
44659,-246
44666,-175
44674,-149
44682,-145
44690,-136
44698,-122
44706,-125
44713,-141
44721,-147
44729,-144
44737,-142
44745,-136
44752,-123
44760,-87
44768,-44
44776,-6
44784,37
44791,86
44799,141
44807,179
44815,189
44823,169
44831,127
44838,69
44846,10
44854,-41
44862,-61
44870,-44
44877,-16
44885,-1
44893,3
44901,2
44909,-4
44916,-5
44924,-8
44932,-5
44940,4
44948,0
44956,-16
44963,-29
44971,-23
44979,-3
44987,10
44995,-1
45002,-25
45010,-44
45018,-42
45026,-46
45034,-50
45041,-57
45049,-74
45057,-96
45065,-110
45073,-103
45081,-71
45088,-45
45096,-39
45104,-53
45112,-58
45120,-56
45127,-62
45135,-67
45143,-64
45151,-63
45159,-72
45166,-77
45174,-73
45182,-57
45190,-39
45198,-46
45206,-73
45213,-87
45221,-89
45229,-82
45237,-88
45245,-98
45252,-49
45260,-15
45268,-364
45276,-949
45284,-677
45291,1030
